,COUNTRY_NAME,COUNTRY_CODE,INDICATOR_NAME,INDICATOR_CODE,YEAR,GDP_USD
4315,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1976,3951500000.0
4316,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1976,17728347374.993996
4317,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1976,252670444876.0517
4318,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1976,705466002004.5336
4319,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1976,1028731493697.5746
4321,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1976,2397989762078.8203
4322,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1976,9091924304.834766
4323,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1976,13315988083.416088
4324,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1976,1567495504827.9436
4326,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1976,118507184779.90549
4329,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1976,1770054233927.195
4330,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1976,151628862322.5536
4331,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1976,31849513771.349438
4332,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1976,694552411.718837
4333,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1976,372319038514.0672
4336,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1976,3009409970.9046283
4337,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1976,232614555256.0647
4339,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1976,2765254237.2881355
4342,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1976,112189468.48182595
4343,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1976,112386489.00567651
4344,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1976,103653049.9379699
4345,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1976,31152835820.895523
4347,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1976,240780413.5649297
4348,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1976,4365300200.0
4350,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1976,454440000.0
4351,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1976,5096462690636.25
4352,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1976,12876366008.8077
4353,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1976,1347999950.0
4354,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1976,67510535261.37736
4356,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1976,879000000.0
4358,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1976,1345832811871.872
4359,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1976,1505380397650.06
4360,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1976,158342814454.2111
4361,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1976,69959468131.52766
4362,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1976,37269156626.50603
4363,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1976,89209070595.48956
4365,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1976,102717164465.89397
4367,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1976,9453756014.71837
4368,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1976,68055295080.75381
4369,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1976,17754825601.083645
4370,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1976,1669488389.965417
4372,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1976,224717278436.84576
4373,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1976,2966010229.897701
4374,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1976,1708734939.759036
4375,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1976,586161858999.6713
4377,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1976,3474542392.0321245
4380,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1976,41109617.49969449
4381,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1976,30095602.294455066
4382,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1976,29902479338.842976
4383,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1976,13131668946.648428
4384,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1976,375947779717.652
4390,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1976,436004315855.89734
4393,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1976,272493879.0206433
4394,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1976,3591319857.3127227
4395,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1976,402792189038.72577
4396,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1976,1441053548338.4778
4397,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1976,147654093.83624655
4398,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1976,793302037628.3141
4400,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1976,3423586206.896552
4404,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1976,9584323309.121355
4405,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1976,735339911.9176496
4407,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1976,2181844193.9254036
4409,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1976,281690014359.63916
4410,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1976,89025974025.97403
4412,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1976,1391605581074.025
4414,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1976,939227993.6639596
4415,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1976,527936988.7912754
4416,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1976,1155595925.0851307
4417,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1976,147273268494.05975
4422,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1976,775046377.5917524
4423,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1976,704033525.4059718
4424,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1976,670317634.1730559
4425,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1976,11050125904.941769
4426,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1976,2080373864908.7224
4428,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1976,798313524.6831107
4429,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1976,1064517574.5604215
4430,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1976,36308883248.730965
4431,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1976,1847871371.7142859
4432,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1976,109168720620.10335
4433,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1976,35942270686.337395
4434,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1976,1452792989.1086464
4436,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1976,13604832424.006235
4437,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1976,5081490005351.39
4438,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1976,2560220034.7423277
4439,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1976,16704012230.866802
4440,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1976,13168080808.080807
4441,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1976,2588106000.0
4442,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1976,15947709379.65071
4443,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1976,19380945792.68538
4445,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1976,1511856584.258325
4447,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1976,116628077143.30602
4448,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1976,8968600000.0
4450,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1976,20332831564.98674
4451,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1976,1698960317.4603174
4453,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1976,1140381089.7750793
4454,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1976,4938533329085.755
4455,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1976,732286143.3431798
4456,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1976,3284301332.189534
4459,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1976,637754162.1010944
4460,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1976,132647805505.07556
4461,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1976,64005623870.32267
4462,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1976,6979333333.333334
4463,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1976,2869777812.4100847
4464,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1976,6327077974.107029
4465,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1976,83099107.9066357
4466,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1976,594895672.3338485
4467,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1976,2328280100.0
4469,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1976,807275808.737093
4471,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1976,147927952697.1401
4473,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1976,147971268250.9227
4474,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1976,26247009944.5919
4476,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1976,505499999.99999994
4479,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1976,89362071672.90341
4480,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1976,272539098.4360626
4482,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1976,49278979.54714573
4483,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1976,6417632802.891821
4485,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1976,866044961.0482053
4486,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1976,252312902234.88916
4488,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1976,619375134.1805102
4489,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1976,16985211146.023796
4492,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1976,410183004560.36804
4494,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1976,145958720981.21408
4495,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1976,30036416.961994376
4496,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1976,132647805505.07556
4497,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1976,147971268250.92273
4498,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1976,2500410583.791773
4499,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1976,4507929104.477612
4500,Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1976,51280134554.28892
4503,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1976,2447300000.0
4505,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1976,998846848664.1478
4506,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1976,3667161241.4837246
4507,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1976,1873412000000.0
4509,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1976,32792480.97296057
4510,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1976,31419534883.720932
4515,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1976,6490818872059.415
4519,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1976,36603349970.168274
4520,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1976,2746714285.714286
4521,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1976,4318372000.0
4523,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1977,98774170464.05013
4524,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1977,2953333417.7777777
4525,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1977,65315014927.36195
4528,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1977,254020153.34063527
4529,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1977,227414223451.33673
4530,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1977,24871775164.60431
4531,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1977,56781000100.944824
4534,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1977,77496753.7037037
4535,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1977,110387703601.74352
4536,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1977,51545758887.68629
4538,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1977,547535555.5555556
4539,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1977,82839905458.63815
4540,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1977,750049739.1522377
4541,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1977,1131224818.3305337
4542,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1977,9651149301.874596
4545,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1977,713000000.0
4548,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1977,117650000.0
4549,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1977,447000000.0
4550,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1977,3227436281.8590703
4551,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1977,176344101401.94095
4552,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1977,495097667.9290412
4553,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1977,1732721160.941215
4555,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1977,451603325.41567695
4556,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1977,507298120.68314964
4557,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1977,211612157028.67892
4561,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1977,13962893421.541319
4562,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1977,174938098826.56906
4563,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1977,6265067857.865343
4564,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1977,3394663844.428335
4565,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1977,12344424763.57268
4566,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1977,765224030.6364771
4567,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1977,19470960619.129715
4570,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1977,3072427012.8354726
4571,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1977,9210482685.926086
4572,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1977,14206158674.698795
4575,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1977,734887973.9758056
4577,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1977,600498238019.0348
4579,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1977,45872947.4074074
4580,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1977,49784338519.45629
4581,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1977,4587100000.0
4582,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1977,20971901273.270958
4583,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1977,291627146287.1137
4584,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1977,788516055142.534
4585,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1977,1225841554500.987
4587,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1977,2717636666598.854
4588,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1977,11026346589.501144
4589,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1977,14400806875.986668
4590,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1977,1782977995170.692
4592,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1977,132449277108.43373
4595,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1977,2004900497340.8574
4596,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1977,166860314941.82697
4597,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1977,33499799321.233585
4598,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1977,719533137.1266623
4599,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1977,410279486493.7149
4602,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1977,2809349074.177109
4603,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1977,263066457352.17163
4605,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1977,3189428571.428571
4608,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1977,138094243.34932402
4609,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1977,114971207.20538434
4610,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1977,103987520.07582739
4611,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1977,36176234967.622574
4612,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1977,71494495.18518518
4613,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1977,282269373.0010661
4614,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1977,5480500200.0
4616,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1977,449880000.0
4617,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1977,5771655431252.09
4618,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1977,15719433719.43372
4619,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1977,1669499950.0
4620,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1977,79369158171.32196
4622,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1977,947000000.0
4624,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1977,1524988946228.5308
4625,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1977,1698387526129.612
4626,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1977,172978177919.30487
4627,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1977,73756457219.11893
4628,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1977,45808915662.650604
4629,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1977,100499425171.36037
4631,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1977,121487322474.2984
4633,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1977,11248340431.377937
4634,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1977,80600122701.9632
4635,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1977,19838130714.5276
4636,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1977,2208509076.2809877
4638,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1977,257596313364.0553
4639,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1977,3249697393.0260696
4640,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1977,2096568478.5909507
4641,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1977,721411786536.8143
4643,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1977,4494378855.331085
4646,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1977,38748059.43668219
4647,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1977,44496296.29629629
4648,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1977,38446487603.305786
4649,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1977,14135729588.276342
4650,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1977,407990126361.944
4656,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1977,478835476756.34436
4659,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1977,303496276.26378196
4660,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1977,4104509582.8635855
4661,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1977,463128518285.1402
4662,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1977,1619480323456.0857
4663,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1977,193307267.7092916
4664,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1977,920176593918.8126
4666,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1977,3789321328.0810356
4670,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1977,11049896742.388914
4671,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1977,811250927.3881227
4673,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1977,2358930406.428964
4675,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1977,327513058376.54834
4676,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1977,81814159292.0354
4678,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1977,1561070009128.7607
4680,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1977,1049838492.5575862
4681,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1977,625573345.5321745
4682,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1977,1000350726.874178
4683,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1977,170439112811.20584
4688,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1977,799029666.591345
4689,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1977,823634464.9100237
4690,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1977,806290840.6246538
4691,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1977,13139397879.169544
4692,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1977,2293885157028.679
4694,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1977,837620127.3414155
4695,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1977,1291457973.1251707
4696,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1977,36035407725.321884
4697,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1977,2239857060.571429
4698,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1977,127016990212.80417
4699,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1977,41508030431.10735
4700,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1977,1382400000.0
4702,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1977,15446825318.455614
4703,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1977,5732825564743.036
4704,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1977,2741169947.8865085
4705,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1977,18809922853.832233
4706,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1977,15126060606.060606
4707,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1977,2738261900.0
4708,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1977,14620386673.854416
4709,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1977,22283185056.101204
4711,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1977,1640763204.447814
4713,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1977,129050012884.06612
4714,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1977,9910900000.0
4716,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1977,21439523310.633842
4717,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1977,2092158730.1587303
4719,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1977,1189782612.982358
4720,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1977,5583321431390.685
4721,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1977,793193187.4157776
4722,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1977,3617580171.7605457
4725,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1977,746650558.5546895
4726,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1977,153599832378.00095
4727,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1977,74188363505.85316
4728,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1977,8704000000.0
4729,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1977,2938046307.228941
4730,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1977,6618585073.660353
4731,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1977,93147039.25482368
